(1684668293.3710601, 0.0)
(1684668293.7007167, 0.0)
(1684668294.0306437, 0.6566113829612732)
(1684668294.360965, 0.8651946187019348)
(1684668294.6908855, 0.8194339871406555)
(1684668295.0209036, 0.6108508110046387)
(1684668295.350635, 0.5044307708740234)
(1684668295.6809616, 0.2905265986919403)
(1684668296.0106504, 0.1809139996767044)
(1684668296.3408608, -0.020219799131155014)
(1684668296.670832, -0.038311198353767395)
(1684668297.0009792, 0.008513599634170532)
(1684668297.3306084, 0.009577799588441849)
(1684668297.6608405, 0.01383460033684969)
(1684668297.990854, 0.046824801713228226)
(1684668298.3208373, 0.03299019858241081)
(1684668298.6505787, 0.0)
(1684668298.9808085, -0.04895320162177086)
(1684668299.3106477, 0.015962999314069748)
(1684668299.6408286, 0.023412400856614113)
(1684668299.9707167, -0.011706200428307056)
(1684668300.3008964, 0.03618279844522476)
(1684668300.630546, 0.03405439853668213)
(1684668300.9608858, -0.014898800291121006)
(1684668301.2906609, -0.04043959826231003)
(1684668301.620963, 0.029797600582242012)
(1684668301.9506166, 0.0063852001912891865)
(1684668302.2807121, -0.026605000719428062)
(1684668302.6109183, 0.035118598490953445)
(1684668302.9408548, 0.06810879707336426)
(1684668303.2707825, -0.05533840134739876)
(1684668303.6008568, -0.04576060175895691)
(1684668303.930618, -0.04576060175895691)
(1684668304.2609289, 0.005320999771356583)
(1684668304.590968, -0.02128399908542633)
(1684668304.9207258, 0.03405439853668213)
(1684668305.2506607, 0.014898800291121006)
(1684668305.5809264, -0.11067680269479752)
(1684668305.910708, -0.13089659810066223)
(1684668306.5709264, -0.2575364112854004)
(1684668306.9008083, -0.2660500109195709)
(1684668307.230937, -0.9758713841438293)
(1684668307.561133, -1.3419562578201294)
(1684668307.8910394, -1.4292205572128296)
(1684668308.2208989, -1.1557211875915527)
(1684668308.5504713, -0.9173403978347778)
(1684668308.8808112, -0.6800237894058228)
(1684668309.2107394, -0.31181061267852783)
(1684668309.5408995, -0.19794119894504547)
(1684668309.8706663, -0.059595201164484024)
(1684668310.2009768, -0.03405439853668213)
(1684668310.530604, 0.014898800291121006)
(1684668310.8605485, 0.0)
(1684668311.1907969, 0.06172360107302666)
(1684668311.520957, 0.05533840134739876)
(1684668311.850899, -0.028733400627970695)
(1684668312.1808786, -0.02766920067369938)
(1684668312.5109408, 0.007449400145560503)
(1684668312.8409145, 0.015962999314069748)
(1684668313.1706574, 0.07875079661607742)
(1684668313.5004866, 0.010641999542713165)
(1684668313.830925, -0.009577799588441849)
(1684668314.160922, -0.050017401576042175)
(1684668314.490946, -0.009577799588441849)
(1684668314.8209403, 0.0063852001912891865)
(1684668315.1506746, 0.06704460084438324)
(1684668315.4808898, 0.04256799817085266)
(1684668315.8108966, 0.010641999542713165)
(1684668316.1410017, -0.04469640180468559)
(1684668316.4709523, -0.009577799588441849)
(1684668316.8007293, 0.012770400382578373)
(1684668317.1312068, 0.06917300075292587)
(1684668317.4609425, 0.06172360107302666)
(1684668317.790772, 0.05108160153031349)
(1684668318.1209056, -0.008513599634170532)
(1684668318.4507375, 0.0)
(1684668318.7809515, 0.028733400627970695)
(1684668319.1106405, 0.038311198353767395)
(1684668319.4407387, 0.10642000287771225)
(1684668319.7710137, 0.06810879707336426)
(1684668320.1009438, 0.03086180053651333)
(1684668320.4306264, 0.06065940111875534)
(1684668321.0908792, 0.283077210187912)
(1684668321.4208598, 0.42248740792274475)
(1684668321.7503953, 0.09471379965543747)
(1684668322.0807636, -0.08726440370082855)
(1684668322.4104369, -0.15324479341506958)
(1684668322.7407, -0.15750159323215485)
(1684668323.0704443, -0.13408920168876648)
(1684668323.4005044, -0.09790640324354172)
(1684668323.730634, -0.03724699839949608)
(1684668324.060701, -0.09577800333499908)
(1684668324.3904777, -0.09364960342645645)
(1684668324.720701, -0.005320999771356583)
(1684668325.0506136, -0.008513599634170532)
(1684668325.3806255, 0.007449400145560503)
(1684668325.7103841, -0.02766920067369938)
(1684668326.0406792, 0.050017401576042175)
(1684668326.3706408, -0.04256799817085266)
(1684668326.7007065, -0.053210001438856125)
(1684668327.0304506, -0.012770400382578373)
(1684668327.3610375, 0.009577799588441849)
(1684668327.6906538, 0.010641999542713165)
(1684668328.0204668, 0.0)
(1684668328.350444, 0.04043959826231003)
(1684668328.6806242, -0.019155599176883698)
(1684668329.010698, -0.059595201164484024)
(1684668329.3406682, -0.06598039716482162)
(1684668329.6704175, -0.03086180053651333)
(1684668330.0006704, -0.06278780102729797)
(1684668330.3303707, 0.0)
(1684668330.6607795, -0.043632201850414276)
(1684668330.9908173, -0.10429160296916962)
(1684668331.3207078, -0.08620020002126694)
(1684668331.650716, -0.046824801713228226)
(1684668331.9806862, -0.09471379965543747)
(1684668332.6404634, -0.09471379965543747)
(1684668332.9706645, -0.20751899480819702)
(1684668333.3006797, 1.0578148365020752)
(1684668333.6306522, 1.2908746004104614)
(1684668333.96076, 1.356855034828186)
(1684668334.290682, 1.3462129831314087)
(1684668334.6207063, 1.188711404800415)
(1684668334.9504404, 1.0822913646697998)
(1684668335.280921, 0.7119498252868652)
(1684668335.6103845, 0.3543786108493805)
(1684668335.94073, 0.1809139996767044)
(1684668336.2706985, 0.0)
(1684668336.6006339, 0.05746680125594139)
(1684668336.9306412, 0.0063852001912891865)
(1684668337.2606595, -0.06278780102729797)
(1684668337.5906491, -0.04788900166749954)
(1684668337.9206614, -0.010641999542713165)
(1684668338.2505515, -0.04043959826231003)
(1684668338.5807235, 0.050017401576042175)
(1684668338.9106297, -0.014898800291121006)
(1684668339.240657, 0.012770400382578373)
(1684668339.5706878, -0.08194340020418167)
(1684668339.900623, 0.012770400382578373)
(1684668340.2303946, -0.022348200902342796)
(1684668340.5606737, 0.029797600582242012)
(1684668340.8904753, 0.029797600582242012)
(1684668341.2206979, 0.0063852001912891865)
(1684668341.5504103, -0.08194340020418167)
(1684668341.8807063, -0.05853100121021271)
(1684668342.2104988, -0.03937539830803871)
(1684668342.5407484, 0.029797600582242012)
(1684668342.8703938, 0.0063852001912891865)
(1684668343.200647, 0.019155599176883698)
(1684668343.5306594, -0.06172360107302666)
(1684668343.8606849, -0.017027199268341064)
