(1684414936.4558346, 0.0)
(1684414936.7854145, 0.0)
(1684414937.115299, 0.16341732461920905)
(1684414937.4451823, 0.2101079887961259)
(1684414937.7752824, 0.21089935598556517)
(1684414938.1057277, 0.20694252003836883)
(1684414938.4356606, 0.2077338872278081)
(1684414938.7651496, 0.21169072317500442)
(1684414939.0952797, 0.20654683644364918)
(1684414939.4251723, 0.20971230520140627)
(1684414939.7551954, 0.21050367239084555)
(1684414940.0852337, 0.20496410206477064)
(1684414940.4154358, 0.20812957082252773)
(1684414940.7450192, 0.20812957082252773)
(1684414941.0755434, 0.19902884814397614)
(1684414941.4059958, 0.20654683644364918)
(1684414941.7357023, 0.21050367239084555)
(1684414942.0653746, 0.2021943169017332)
(1684414942.3955917, 0.2057554692542099)
(1684414942.7251897, 0.20456841847005103)
(1684414943.0556357, 0.19071949265486382)
(1684414943.3851328, 0.1847842387340693)
(1684414943.7154489, 0.17607919965023733)
(1684414944.0452611, 0.1539209183459378)
(1684414944.375364, 0.15550365272481634)
(1684414944.705194, 0.14046767612547023)
(1684414945.0355723, 0.13492810579939535)
(1684414945.3653817, 0.11870507841589034)
(1684414945.6954665, 0.1171223440370118)
(1684414946.025283, 0.1135611916845351)
(1684414946.3558264, 0.10129500024822642)
(1684414946.6853623, 0.10169068384294605)
(1684414947.0152335, 0.09377701194855337)
(1684414947.3450954, 0.08982017600135703)
(1684414947.6756048, 0.08111513691752506)
(1684414948.005396, 0.07913671894392689)
(1684414948.3355365, 0.0724100978336931)
(1684414948.665131, 0.0700359962653753)
(1684414948.9952407, 0.06172664077626297)
(1684414949.3251393, 0.05776980482906663)
(1684414949.655343, 0.0585611720185059)
(1684414949.9851985, 0.05341728528715065)
(1684414950.3156633, 0.049460449339954304)
(1684414950.6453266, 0.048273398555795405)
(1684414950.9752083, 0.0470863477716365)
(1684414951.3050811, 0.04312951182444016)
(1684414951.6352339, 0.03996404306668308)
(1684414951.9651744, 0.04075541025612235)
(1684414952.2953608, 0.03917267587724381)
(1684414952.6251135, 0.03007195319869222)
(1684414952.9553406, 0.029676269603972585)
(1684414953.285569, 0.02848921881981368)
(1684414953.6154644, 0.028884902414533314)
(1684414953.94562, 0.028884902414533314)
(1684414954.2756424, 0.02928058600925295)
(1684414954.6055188, 0.021762597709579896)
(1684414954.9354887, 0.019784179735981726)
(1684414955.2652798, 0.019784179735981722)
(1684414955.5954087, 0.019784179735981726)
(1684414955.92531, 0.018992812546542455)
(1684414956.2554367, 0.020575546925420993)
(1684414956.5853622, 0.018992812546542455)
(1684414956.91545, 0.019784179735981722)
(1684414957.2453942, 0.011870507841589033)
(1684414957.5753067, 0.009100722678551592)
(1684414957.9054747, 0.009496406273271227)
(1684414958.2354527, 0.009892089867990863)
(1684414958.565353, 0.009100722678551592)
(1684414958.8957784, 0.008309355489112324)
(1684414959.2253792, 0.008309355489112324)
(1684414959.5554717, 0.009100722678551592)
(1684414959.885432, 0.008705039083831958)
(1684414960.2156866, 0.009100722678551592)
(1684414960.545489, 0.009892089867990861)
(1684414960.87565, 0.009496406273271227)
(1684414961.2052495, 0.009496406273271227)
(1684414961.5356238, 0.008309355489112324)
(1684414961.8651185, 0.009100722678551592)
(1684414962.1956813, 0.010287773462710497)
(1684414962.5253475, 0.008705039083831958)
(1684414962.8556743, 0.007913671894392689)
(1684414963.1856656, 0.0019784179735981722)
(1684414963.5147648, 0.0)
(1684414963.8447886, 0.0)
(1684414964.1748483, 0.0)
(1684414964.5050478, 0.0)
(1684414964.8348024, 0.0)
(1684414965.1651673, 0.0)
(1684414965.495748, 0.0)
(1684414965.825221, 0.0)
(1684414966.1559355, 0.0)
(1684414966.4854128, 0.0)
(1684414966.815346, 0.0)
(1684414967.1454933, 0.0)
(1684414967.475431, 0.0)
(1684414967.8051503, 0.0)
(1684414968.135421, 0.0)
(1684414968.4651244, 0.0)
(1684414968.79548, 0.0)
(1684414969.1253407, 0.0)
(1684414969.4557025, 0.0)
(1684414969.7855763, 0.0)
(1684414970.1156044, 0.0)
(1684414970.445253, 0.0)
(1684414970.7758079, 0.0)
(1684414971.1052475, 0.0)
(1684414971.435557, 0.0)
(1684414971.7654288, 0.0)
(1684414972.0958254, 0.0)
(1684414972.4254718, 0.0)
(1684414972.7555606, 0.0)
(1684414973.0851612, 0.0)
(1684414973.4152935, 0.0)
(1684414973.745234, 0.0)
(1684414974.07528, 0.0)
(1684414974.4051392, 0.0)
(1684414974.7352774, 0.0)
(1684414975.0651307, 0.0)
(1684414975.3954008, 0.0)
(1684414975.7251859, 0.0)
(1684414976.055966, 0.0)
